HrRacedate,HrRaceNo,HrRaceIndex,HrFP,HrNo,HrName,HrBrandNo,HrJockey,HrStable,HrWeight,HrBodyWeight,HrDraw,HrMarginLen,HrPos1,HrPos2,HrPos3,HrPos4,HrPos5,HrPos6,HrTime,HrWinOdds,HrRaceResultComm
2020-05-03,7,627,2,12,及時行樂,A125,蘇狄雄,徐雨石,117,1105,5,3-3/4,,,10,10,9,2,1:34.68,10,
2020-05-03,7,627,3,1,勁加加,B319,薛恩,賀賢,133,1005,8,4-1/4,,,6,6,4,3,1:34.78,10,
2020-05-03,7,627,4,14,小福將,C096,蔡明紹,沈集成,113,1079,2,4-1/2,,,8,8,7,4,1:34.82,6.4,
2020-05-03,7,627,5,8,海島材子,D219,潘明輝,姚本輝,121,1045,14,4-3/4,,,13,12,10,5,1:34.86,19,
2020-05-03,7,627,6,13,陽明秋秋,A057,何澤堯,呂健威,117,1157,3,5-1/4,,,11,11,8,6,1:34.92,12,
2020-05-03,7,627,7,10,踏雪飛翔,D094,陳嘉熙,姚本輝,116,1017,10,5-3/4,,,1,1,1,7,1:35.02,11,
2020-05-03,7,627,8,3,友誼之星,V379,郭能,蘇保羅,131,1176,13,6-1/2,,,12,13,13,8,1:35.11,26,
2020-05-03,7,627,9,5,有得精彩,D238,莫雷拉,韋達,126,1211,6,9-1/4,,,4,5,5,9,1:35.55,2.9,
2020-05-03,7,627,10,6,勁力威龍,C437,賀銘年,文家良,126,1062,9,10-3/4,,,7,7,12,10,1:35.80,14,
2020-05-03,7,627,11,11,連利之友,C471,波健士,葉楚航,121,1006,4,17-1/4,,,9,9,11,11,1:36.86,269,
2020-05-03,7,627,12,9,騷哥利,C430,巫顯東,徐雨石,124,996,1,17-1/4,,,3,3,2,12,1:36.86,210,
2020-05-03,7,627,13,2,樂盈盈,C369,田泰安,告東尼,132,1042,12,20-3/4,,,14,14,14,13,1:37.39,43,
2020-05-03,7,627,14,4,喜悅天空,C195,楊明綸,丁冠豪,128,1084,11,27,,,2,2,6,14,1:38.41,343,
2020-05-03,7,627,WV,0,連連行運,C441,史卓豐,蔡約翰,123,---,---,---,,,,,,,---,---,
2020-05-03,8,628,1,2,天外天,B435,波健士,約翰摩亞,125,1083,4,-,,8,8,8,5,1,2:00.37,11,
2020-05-03,8,628,2,1,快益善,B478,賀銘年,沈集成,127,1062,9,1/2,,9,9,9,7,2,2:00.45,16,
2020-05-03,8,628,3,6,安承,D059,史卓豐,韋達,123,1073,7,2,,7,4,4,2,3,2:00.69,8.5,
2020-05-03,8,628,4,8,關鍵時機,C159,莫雷拉,方嘉柏,118,1135,3,4-3/4,,4,5,5,4,4,2:01.15,3.6,
2020-05-03,8,628,5,9,神龍駒,B108,田泰安,告東尼,118,1071,1,5-1/2,,5,6,6,8,5,2:01.26,4.1,
2020-05-03,8,628,6,3,軍民歡,B208,蔡明紹,韋達,125,1055,5,6-1/4,,1,1,1,1,6,2:01.37,9.1,
2020-05-03,8,628,7,7,美麗歡欣,D130,梁家俊,約翰摩亞,118,1115,8,6-3/4,,3,2,2,3,7,2:01.47,34,
2020-05-03,8,628,8,4,文武傳奇,B137,郭能,沈集成,124,1121,2,12-3/4,,6,7,7,9,8,2:02.43,55,
2020-05-03,8,628,9,5,福多寶,B026,何澤堯,賀賢,124,1104,6,15,,2,3,3,6,9,2:02.76,3.7,
2020-05-03,9,629,1,12,乘勢歡心,C423,梁家俊,丁冠豪,120,1084,9,-,,,1,1,1,1,1:21.72,14,
2020-05-03,9,629,2,13,電路一號,B373,潘明輝,告東尼,116,1077,2,1/2,,,7,5,5,2,1:21.81,61,
2020-05-03,9,629,3,4,金碧科,B225,郭能,鄭俊偉,131,1036,1,1,,,9,8,6,3,1:21.88,12,
2020-05-03,9,629,4,9,叻叻精彩,D217,潘頓,韋達,128,1144,12,1-1/4,,,3,4,4,4,1:21.91,2.4,
2020-05-03,9,629,5,2,深愛,A088,賀銘年,葉楚航,133,1056,10,2-1/2,,,13,13,12,5,1:22.11,44,
2020-05-03,9,629,6,11,辣得驕,D159,何澤堯,呂健威,121,996,4,2-3/4,,,12,11,9,6,1:22.16,16,
2020-05-03,9,629,7,5,騰龍超影,T372,田泰安,蘇保羅,130,1154,8,3-1/2,,,8,6,7,7,1:22.29,13,
2020-05-03,9,629,8,3,嶺寶峯,B333,巫顯東,徐雨石,128,1048,5,4-3/4,,,4,3,3,8,1:22.48,127,
2020-05-03,9,629,9,14,生生勝勝,C110,莫雷拉,姚本輝,118,999,14,5,,,14,14,14,9,1:22.52,5.3,
2020-05-03,9,629,10,6,得益良多,C353,薛恩,約翰摩亞,130,1108,11,6,,,6,9,11,10,1:22.66,6.4,
2020-05-03,9,629,11,7,閃耀鑽皇,S347,蔡明紹,容天鵬,129,1148,3,7,,,10,10,8,11,1:22.83,35,
2020-05-03,9,629,12,8,瀟灑王子,V069,黃俊,文家良,123,1173,7,7-3/4,,,2,2,2,12,1:22.98,23,
2020-05-03,9,629,13,10,傲龍駒,D164,史卓豐,苗禮德,121,1067,13,8-1/4,,,11,12,13,13,1:23.02,65,
2020-05-03,9,629,14,1,長友之星,B251,陳嘉熙,何良,126,1133,6,9,,,5,7,10,14,1:23.16,31,
2020-05-03,10,630,1,4,銀紙,B025,賀銘年,苗禮德,127,1127,12,-,,,,11,12,1,1:08.50,19,
2020-05-03,10,630,2,2,夢幻人生,C166,史卓豐,文家良,131,1141,7,1/2,,,,2,1,2,1:08.57,3.6,
2020-05-03,10,630,3,8,好友益,T265,巫顯東,徐雨石,119,1041,3,1-1/2,,,,10,9,3,1:08.73,29,
2020-05-03,10,630,4,3,帖木兒,B001,薛恩,方嘉柏,129,1179,6,3-1/4,,,,8,6,4,1:09.00,8.1,
2020-05-03,10,630,5,1,錶之銳,C193,何澤堯,呂健威,133,1136,1,4-1/2,,,,12,11,5,1:09.22,6.8,
2020-05-03,10,630,6,12,精算八方,A221,蔡明紹,蔡約翰,119,1131,5,6,,,,7,7,6,1:09.45,17,
2020-05-03,10,630,7,7,軍力勁,B192,莫雷拉,約翰摩亞,125,1221,10,6-1/2,,,,6,5,7,1:09.55,5.3,
2020-05-03,10,630,8,6,酷比哥,C192,田泰安,羅富全,125,1052,11,8-1/4,,,,1,2,8,1:09.83,19,
2020-05-03,10,630,9,10,飛天劍,C463,潘頓,告東尼,120,1043,4,9-1/4,,,,9,10,9,1:09.96,4.7,
2020-05-03,10,630,10,11,嘉域騏,B110,楊明綸,容天鵬,120,1241,2,10-1/4,,,,5,3,10,1:10.14,49,
2020-05-03,10,630,11,9,最驫,A022,陳嘉熙,沈集成,114,1161,8,10-1/4,,,,4,8,11,1:10.15,44,
2020-05-03,10,630,12,5,事事亨通,D174,郭能,高伯新,126,1237,9,21-1/4,,,,3,4,12,1:11.90,31,
2020-05-03,11,631,1,3,美麗精神,B409,郭能,告東尼,127,1280,3,-,,,3,3,4,1,1:21.43,6.5,
2020-05-03,11,631,2,7,美麗甜心,B410,陳嘉熙,約翰摩亞,117,1154,10,1-1/4,,,2,2,2,2,1:21.61,7.9,
2020-05-03,11,631,3,9,歡樂小子,S235,薛恩,文家良,122,1271,1,1-3/4,,,8,6,6,3,1:21.70,38,
2020-05-03,11,631,4,6,利害了,C367,賀銘年,韋達,125,1094,9,2,,,5,5,5,4,1:21.74,12,
2020-05-03,11,631,5,2,喜佳龍,B377,田泰安,蘇偉賢,129,1157,11,4,,,10,9,10,5,1:22.05,18,
2020-05-03,11,631,6,1,競技勇士,B285,潘頓,葉楚航,133,1183,12,4,,,4,4,3,6,1:22.06,10,
2020-05-03,11,631,7,13,綠尚飛馳,B258,何澤堯,姚本輝,116,1164,6,4-1/4,,,7,7,7,7,1:22.10,7.2,
2020-05-03,11,631,8,11,雷公鑿,V279,黃俊,徐雨石,114,1195,14,5-1/4,,,1,1,1,8,1:22.28,201,
2020-05-03,11,631,9,5,大眾歡呼,C225,史卓豐,羅富全,125,1149,2,5-1/2,,,9,11,11,9,1:22.29,6.4,
2020-05-03,11,631,10,10,至尊高陞,D052,莫雷拉,蔡約翰,119,1263,5,5-3/4,,,11,10,9,10,1:22.36,4.1,
2020-05-03,11,631,11,12,桃花盛,D234,蔡明紹,賀賢,118,1184,4,8,,,6,8,8,11,1:22.71,105,
2020-05-03,11,631,12,14,翡翠綠,C056,波健士,苗禮德,115,1113,7,9-3/4,,,13,12,14,12,1:22.97,10,
2020-05-03,11,631,13,4,運財再來,D339,潘明輝,高伯新,124,1023,13,10-1/4,,,14,14,13,13,1:23.05,172,
2020-05-03,11,631,14,8,川河明駒,D237,梁家俊,方嘉柏,122,1121,8,10-1/4,,,12,13,12,14,1:23.06,45,
2020-05-06,1,632,1,2,同盟力量,C036,潘頓,姚本輝,131,1227,4,-,,,,3,3,1,1:10.02,2,
2020-05-06,1,632,2,8,好友無敵,A217,田泰安,文家良,123,1077,5,1,,,,5,6,2,1:10.17,5.2,
2020-05-06,1,632,3,3,首飾大聖,B378,莫雷拉,蔡約翰,131,1093,6,1-1/2,,,,4,4,3,1:10.24,6.1,
2020-05-06,1,632,4,12,萬事欣,T129,巫顯東,何良,111,1191,3,1-3/4,,,,2,2,4,1:10.30,41,
2020-05-06,1,632,5,7,非凡魅力,D102,何澤堯,呂健威,124,1109,7,2-3/4,,,,9,8,5,1:10.44,15,
2020-05-06,1,632,6,5,魅力星光,C540,賀銘年,韋達,126,1073,11,3,,,,11,10,6,1:10.51,28,
2020-05-06,1,632,7,1,運才,A251,郭能,方嘉柏,133,1198,12,3-1/2,,,,10,11,7,1:10.56,14,
2020-05-06,1,632,8,11,齊勝利,C342,黃俊,徐雨石,114,999,10,3-1/2,,,,6,5,8,1:10.58,33,
2020-05-06,1,632,9,6,都會之星,C396,楊明綸,容天鵬,125,1053,2,3-3/4,,,,7,7,9,1:10.61,151,
2020-05-06,1,632,10,4,霸勝,A270,蘇狄雄,葉楚航,127,1294,1,4-1/4,,,,1,1,10,1:10.68,19,
2020-05-06,1,632,11,10,趣怡,D242,波健士,約翰摩亞,122,1038,9,4-1/4,,,,12,12,11,1:10.71,17,
2020-05-06,1,632,12,9,富存英雄,D245,蔡明紹,賀賢,123,1132,8,6,,,,8,9,12,1:10.96,83,
2020-05-06,2,633,1,3,發財福星,C413,潘頓,何良,132,1068,5,-,,,1,1,1,1,1:39.44,3.8,
2020-05-06,2,633,2,10,醉醒神,B436,何澤堯,呂健威,122,1070,1,1-1/4,,,6,6,6,2,1:39.62,5.9,
2020-05-06,2,633,3,1,龍船,V186,史卓豐,鄭俊偉,133,1091,2,3-1/4,,,3,3,3,3,1:39.97,10,
2020-05-06,2,633,4,7,睡眠攻略,C493,田泰安,霍利時,127,1108,4,3-1/4,,,8,8,8,4,1:39.97,8.8,
2020-05-06,2,633,5,11,捉金皇,B460,莫雷拉,方嘉柏,122,1094,3,3-3/4,,,5,5,5,5,1:40.02,4.3,
2020-05-06,2,633,6,2,王者再現,V156,郭能,姚本輝,132,1124,7,3-3/4,,,9,9,10,6,1:40.05,13,
2020-05-06,2,633,7,12,勝利紅星,D031,梁家俊,蔡約翰,122,1168,6,6,,,2,2,2,7,1:40.41,5.5,
2020-05-06,2,633,8,6,藍海策略,A411,潘明輝,葉楚航,129,1095,12,7,,,7,7,7,8,1:40.57,26,
2020-05-06,2,633,9,4,奪速,D001,蔡明紹,蘇保羅,132,1107,9,8-3/4,,,12,11,11,9,1:40.86,167,
2020-05-06,2,633,10,9,緣份,C535,薛恩,韋達,124,1036,11,9-1/4,,,10,10,9,10,1:40.90,211,
2020-05-06,2,633,11,5,火百合,B050,賀銘年,羅富全,131,1217,10,9-1/2,,,4,4,4,11,1:40.94,29,
2020-05-06,2,633,12,8,翹軍,B424,波健士,容天鵬,125,1125,8,12,,,11,12,12,12,1:41.37,227,
2020-05-06,2,633,WV,0,威威高星,D101,梁家俊,賀賢,120,---,---,---,,,,,,,---,---,
2020-05-06,3,634,1,8,特醒,C060,潘頓,蘇偉賢,120,1158,1,-,,,,8,7,1,1:09.73,6.8,
2020-05-06,3,634,2,4,怡昌飛駒,B064,莫雷拉,苗禮德,127,1080,7,3/4,,,,9,9,2,1:09.86,1.7,
2020-05-06,3,634,3,5,勇冠多,V376,潘明輝,丁冠豪,122,1133,3,1,,,,4,5,3,1:09.89,18,
2020-05-06,3,634,4,12,太陽戰馬,C212,巫顯東,徐雨石,112,1167,10,1-3/4,,,,2,1,4,1:10.01,12,
2020-05-06,3,634,5,10,明月昇輝,A324,蘇狄雄,韋達,116,1092,4,2-1/4,,,,10,10,5,1:10.07,19,
2020-05-06,3,634,6,11,超霸無敵,C256,黎海榮,姚本輝,115,1040,12,4-1/4,,,,12,12,6,1:10.40,96,
2020-05-06,3,634,7,2,桃花旺,C364,蔡明紹,賀賢,131,1019,2,4-1/2,,,,7,6,7,1:10.44,8.9,
2020-05-06,3,634,8,3,善傳千里,A121,黃俊,文家良,122,1107,9,5-1/2,,,,5,3,8,1:10.59,47,
2020-05-06,3,634,9,9,牛精大哥,C034,田泰安,告東尼,119,1120,8,5-1/2,,,,3,4,9,1:10.61,12,
2020-05-06,3,634,10,6,赤水神駒,V364,陳嘉熙,葉楚航,116,1214,5,7-1/2,,,,1,2,10,1:10.92,18,
2020-05-06,3,634,11,1,怡威,C496,薛恩,霍利時,133,1024,6,7-1/2,,,,6,8,11,1:10.94,131,
2020-05-06,3,634,12,7,仍然贏,C388,梁家俊,高伯新,121,1081,11,9-3/4,,,,11,11,12,1:11.29,179,
2020-05-06,4,635,1,5,隨我來,B300,賀銘年,姚本輝,122,1027,10,-,,,12,12,12,1,1:39.67,22,
2020-05-06,4,635,2,9,愛添勝,B362,潘頓,賀賢,120,1096,1,短馬頭位,,,6,5,2,2,1:39.69,3.8,
2020-05-06,4,635,3,1,甲烷,C469,田泰安,霍利時,132,1046,8,頸位,,,11,11,9,3,1:39.71,5.5,
2020-05-06,4,635,4,4,飛雲騅,B274,莫雷拉,方嘉柏,123,1115,2,1,,,2,2,1,4,1:39.84,2.4,
2020-05-06,4,635,5,6,妙算騰飛,C519,梁家俊,羅富全,122,1102,3,2-3/4,,,7,7,7,5,1:40.12,10,
2020-05-06,4,635,6,8,悅目星光,A137,波健士,徐雨石,121,1096,5,3,,,3,4,4,6,1:40.16,17,
2020-05-06,4,635,7,3,追風驥足,D009,史卓豐,蔡約翰,123,981,9,3-1/4,,,10,10,11,7,1:40.20,24,
2020-05-06,4,635,8,2,燈胆精英,A183,黃俊,葉楚航,118,1186,7,5,,,9,9,8,8,1:40.46,38,
2020-05-06,4,635,9,7,塑料喜,T326,何澤堯,丁冠豪,121,1083,11,10,,,5,6,5,9,1:41.25,40,
2020-05-06,4,635,10,10,赤電神駒,D166,巫顯東,告東尼,117,1101,4,12-3/4,,,8,8,10,10,1:41.73,57,
2020-05-06,4,635,11,11,明月千山,C403,黎海榮,文家良,118,1157,6,16,,,1,1,3,11,1:42.22,51,
2020-05-06,4,635,12,12,帝豪寶駒,C035,蔡明紹,蘇偉賢,115,1164,12,19,,,4,3,6,12,1:42.70,37,
2020-05-06,5,636,1,3,維港奔流,D042,賀銘年,韋達,130,1093,4,-,,,,5,6,1,1:10.26,6,
2020-05-06,5,636,2,9,真精采,C270,郭能,呂健威,124,1139,10,3/4,,,,1,1,2,1:10.38,34,
2020-05-06,5,636,3,1,人和家盛,C531,莫雷拉,沈集成,133,1000,1,2,,,,3,2,3,1:10.59,3.4,
2020-05-06,5,636,4,6,首飾傳奇,D032,史卓豐,蔡約翰,126,1163,3,2-1/4,,,,8,7,4,1:10.61,3.5,
2020-05-06,5,636,5,10,駿爵士,C406,何澤堯,方嘉柏,122,1218,6,2-1/4,,,,2,3,5,1:10.64,9.3,
2020-05-06,5,636,6,4,快樂凱旋,B195,梁家俊,苗禮德,128,1092,2,2-3/4,,,,6,5,6,1:10.68,9.1,
2020-05-06,5,636,7,7,星際精英,D281,田泰安,蘇偉賢,126,1107,11,2-3/4,,,,9,9,7,1:10.70,12,
2020-05-06,5,636,8,2,銀河飛馬,C275,潘頓,丁冠豪,133,1004,7,3-1/4,,,,11,11,8,1:10.77,9.2,
2020-05-06,5,636,9,12,坪山新星,C242,蘇狄雄,蘇保羅,112,981,12,3-1/2,,,,10,10,9,1:10.81,133,
2020-05-06,5,636,10,5,快利寶,A320,潘明輝,高伯新,124,1083,9,13-1/4,,,,4,4,10,1:12.37,27,
2020-05-06,5,636,11,11,銳俊良駒,C513,楊明綸,容天鵬,120,1079,8,13-1/2,,,,7,8,11,1:12.42,422,
2020-05-06,5,636,WV-A,8,分到笑,C078,薛恩,賀賢,126,---,---,---,,,,,,,---,---,
2020-05-06,6,637,1,2,辣臣,D199,史卓豐,約翰摩亞,132,1000,12,-,,,,1,1,1,0:56.49,5.3,
2020-05-06,6,637,2,8,閃電精靈,D071,田泰安,告東尼,124,1177,2,2-1/4,,,,2,3,2,0:56.84,3.5,
2020-05-06,6,637,3,3,以戰養戰,D024,潘頓,羅富全,129,1141,3,2-3/4,,,,5,5,3,0:56.94,3.8,
2020-05-06,6,637,4,7,好甜橙,A300,波健士,徐雨石,125,1133,11,4-1/2,,,,3,2,4,0:57.20,28,
2020-05-06,6,637,5,10,勝利在手,C103,黃俊,呂健威,114,1063,1,5-1/2,,,,4,6,5,0:57.36,5.1,
2020-05-06,6,637,6,5,平常心,D278,賀銘年,沈集成,125,1109,7,6-1/4,,,,7,7,6,0:57.47,13,
2020-05-06,6,637,7,11,旋里多彩,B469,黎海榮,徐雨石,116,1063,6,6-1/2,,,,10,10,7,0:57.51,13,
2020-05-06,6,637,8,9,金匯昇,C010,莫雷拉,蔡約翰,123,1105,5,8-1/2,,,,8,8,8,0:57.86,15,
2020-05-06,6,637,9,4,天天智庫,D231,楊明綸,容天鵬,126,1041,8,8-3/4,,,,6,4,9,0:57.90,297,
2020-05-06,6,637,10,6,豪情勇駿,C508,巫顯東,何良,122,1154,4,10-1/4,,,,11,11,10,0:58.11,52,
2020-05-06,6,637,11,12,勁進,D195,蘇狄雄,韋達,113,1161,9,11-3/4,,,,12,12,11,0:58.37,90,
2020-05-06,6,637,12,1,利之贏,C504,潘明輝,賀賢,131,1036,10,12,,,,9,9,12,0:58.42,287,
2020-05-06,7,638,1,3,勞動創造,C138,潘頓,沈集成,123,1057,4,-,,,2,2,2,1,1:39.85,5.5,
2020-05-06,7,638,2,2,盛大光輝,C121,巫顯東,何良,126,1124,10,短馬頭位,,,1,1,1,2,1:39.87,14,
2020-05-06,7,638,3,5,精算齊同,B102,何澤堯,呂健威,119,1196,9,短馬頭位,,,5,5,6,3,1:39.88,8.8,
2020-05-06,7,638,4,8,紅粉彩影,C284,莫雷拉,韋達,117,1058,8,頸位,,,9,10,9,4,1:39.91,4.2,
2020-05-06,7,638,5,9,嫡愛摯寶,C062,蔡明紹,蔡約翰,116,1209,1,1/2,,,4,4,3,5,1:39.94,7.4,
2020-05-06,7,638,6,1,熱血鬥士,C360,史卓豐,告東尼,133,1114,5,3/4,,,7,7,7,6,1:39.98,9.1,
2020-05-06,7,638,7,4,噴火龍,B463,梁家俊,霍利時,121,1044,3,1-1/4,,,6,6,5,7,1:40.04,14,
2020-05-06,7,638,8,7,快樂實在,A152,田泰安,苗禮德,118,1176,6,1-1/2,,,10,9,10,8,1:40.11,5.2,
2020-05-06,7,638,9,6,安賦,B353,賀銘年,方嘉柏,118,1087,2,2-1/4,,,8,8,8,9,1:40.22,15,
2020-05-06,7,638,10,11,獨角寶寶,C203,蘇狄雄,高伯新,112,1138,7,2-3/4,,,3,3,4,10,1:40.29,48,
2020-05-06,7,638,11,10,環翠戰士,A187,楊明綸,蘇保羅,114,1071,11,3-1/2,,,11,11,11,11,1:40.43,38,
2020-05-06,8,639,1,9,加州雷電,D147,田泰安,告東尼,116,1204,10,-,,,,1,1,1,1:09.33,4.9,
2020-05-06,8,639,2,4,平海歡星,C377,郭能,蔡約翰,126,1086,9,1/2,,,,9,7,2,1:09.45,19,
2020-05-06,8,639,3,3,鼓浪順風,D040,潘頓,姚本輝,128,1151,1,1-1/4,,,,6,6,3,1:09.55,2.9,
2020-05-06,8,639,4,2,金鼓齊鳴,B190,潘明輝,沈集成,128,1097,12,1-1/2,,,,2,2,4,1:09.57,9.3,
2020-05-06,8,639,5,11,勁駒,D138,蘇狄雄,賀賢,114,1107,11,2-1/2,,,,12,12,5,1:09.74,44,
2020-05-06,8,639,6,10,家家成功,D069,巫顯東,徐雨石,113,1191,8,2-3/4,,,,11,11,6,1:09.77,77,
2020-05-06,8,639,7,6,大醇威,D150,莫雷拉,方嘉柏,118,1151,4,2-3/4,,,,5,5,7,1:09.77,6.3,
2020-05-06,8,639,8,12,爸巴閉,D235,黃俊,何良,110,1093,2,3,,,,8,9,8,1:09.79,9.5,
2020-05-06,8,639,9,7,勝感,C324,蔡明紹,霍利時,118,1295,3,3,,,,3,3,9,1:09.83,10,
2020-05-06,8,639,10,8,湛江最醒,B406,黎海榮,蘇偉賢,117,1051,6,3-1/2,,,,10,10,10,1:09.90,71,
2020-05-06,8,639,11,5,奇妙星,D068,何澤堯,韋達,120,1137,7,4-1/2,,,,4,4,11,1:10.04,19,
2020-05-06,8,639,12,1,健康美麗,B384,波健士,約翰摩亞,133,1020,5,4-3/4,,,,7,8,12,1:10.08,18,
2020-05-06,9,640,1,1,與龍共舞,B129,潘頓,方嘉柏,133,1090,7,-,,,10,11,10,1,1:39.15,4.1,
2020-05-06,9,640,2,8,傑彩繽紛,B457,莫雷拉,蔡約翰,123,1065,12,3/4,,,11,10,8,2,1:39.28,6.5,
2020-05-06,9,640,3,2,翠龍,B156,郭能,徐雨石,131,1062,6,2-1/2,,,7,6,6,3,1:39.54,9.5,
2020-05-06,9,640,4,11,太陽威威,C111,梁家俊,羅富全,118,1059,11,3,,,6,3,3,4,1:39.64,10,
2020-05-06,9,640,5,3,逍遙自在,B210,何澤堯,羅富全,130,1129,9,4-1/4,,,12,12,12,5,1:39.83,81,
2020-05-06,9,640,6,6,合拍威龍,B099,蔡明紹,約翰摩亞,125,1163,4,5,,,9,8,9,6,1:39.93,12,
2020-05-06,9,640,7,10,都靈紅星,B092,巫顯東,何良,116,1131,1,6,,,4,4,4,7,1:40.09,24,
2020-05-06,9,640,8,9,綠色有運,B413,波健士,方嘉柏,119,1089,2,6-1/4,,,8,9,11,8,1:40.15,14,
2020-05-06,9,640,9,5,開心好玩,B316,賀銘年,沈集成,126,1131,10,7-1/4,,,2,2,2,9,1:40.30,7.2,
2020-05-06,9,640,10,7,志同道合,B287,史卓豐,蔡約翰,125,1116,5,7-1/4,,,3,5,5,10,1:40.32,6,
2020-05-06,9,640,11,12,妙算達人,B224,陳嘉熙,羅富全,117,1261,3,7-1/2,,,1,1,1,11,1:40.33,39,
2020-05-06,9,640,12,4,孖寶兄弟,D127,田泰安,告東尼,127,1016,8,9-1/2,,,5,7,7,12,1:40.66,12,
2020-05-06,9,640,WV,0,勤德兼備,A071,潘明輝,賀賢,114,---,---,---,,,,,,,---,---,
2020-05-09,1,641,1,5,軒轅齊飛,V250,陳嘉熙,葉楚航,120,1220,1,-,,,,2,1,1,1:09.08,7.9,
2020-05-09,1,641,2,1,量化歡騰,D049,史卓豐,韋達,133,1130,4,1-3/4,,,,3,3,2,1:09.34,2.5,
2020-05-09,1,641,3,7,極速奔馳,D262,何澤堯,姚本輝,127,1160,9,3,,,,9,7,3,1:09.51,9.2,
2020-05-09,1,641,4,4,快步速,C427,賀銘年,方嘉柏,127,1246,11,4-1/2,,,,11,12,4,1:09.77,55,
2020-05-09,1,641,5,3,春風得意,C309,蘇狄雄,何良,126,1033,6,5,,,,1,2,5,1:09.86,7.5,
2020-05-09,1,641,6,6,日就月將,D157,薛恩,賀賢,127,1032,10,5-1/2,,,,12,10,6,1:09.95,51,
2020-05-09,1,641,7,10,進優自在,D258,波健士,徐雨石,126,1007,12,6,,,,10,11,7,1:10.03,128,
2020-05-09,1,641,8,12,陽明亮亮,A359,莫雷拉,呂健威,117,997,2,7-1/2,,,,7,4,8,1:10.26,5.7,
2020-05-09,1,641,9,8,青年聯動,D046,楊明綸,丁冠豪,127,1232,3,11-1/4,,,,8,8,9,1:10.86,282,
2020-05-09,1,641,10,9,大當家,B145,黎海榮,蘇偉賢,126,1055,5,11-1/2,,,,6,6,10,1:10.93,30,
2020-05-09,1,641,11,11,陽光大地,A130,黃俊,高伯新,119,1053,8,13-1/2,,,,5,9,11,1:11.24,26,
2020-05-09,1,641,12,2,英之友,A373,郭能,容天鵬,131,1124,7,17-1/2,,,,4,5,12,1:11.88,6.6,
2020-05-09,2,642,1,8,好運,B376,波健士,約翰摩亞,116,1183,1,-,,,3,4,4,1,1:38.69,12,
2020-05-09,2,642,2,4,八太子,A426,潘頓,沈集成,123,1066,8,頸位,,,2,3,3,2,1:38.76,6.7,
2020-05-09,2,642,3,9,團結一致,C494,潘明輝,霍利時,112,967,7,1/2,,,9,9,8,3,1:38.80,12,
2020-05-09,2,642,4,5,佳運來,T380,何澤堯,徐雨石,119,1006,2,3,,,8,8,9,4,1:39.19,6.9,
2020-05-09,2,642,5,3,電玩時代,D269,史卓豐,韋達,127,1140,3,3-1/2,,,7,7,7,5,1:39.26,25,
2020-05-09,2,642,6,7,旅英福星,C368,賀銘年,霍利時,118,987,5,3-3/4,,,4,5,5,6,1:39.28,3.1,
2020-05-09,2,642,7 平頭馬,1,平海飛星,B407,莫雷拉,蔡約翰,133,1147,9,3-3/4,,,6,6,6,7,1:39.30,4.2,
2020-05-09,2,642,7 平頭馬,6,加州銀晉,C042,田泰安,告東尼,117,1126,4,3-3/4,,,1,2,1,7,1:39.30,8,
2020-05-09,2,642,9,2,艮志騰雲,B119,黃俊,文家良,126,1179,6,13-3/4,,,5,1,2,9,1:40.91,30,
2020-05-09,3,643,1,12,威武承傳,B451,波健士,鄭俊偉,116,1086,2,-,,,,4,4,1,1:09.33,16,
2020-05-09,3,643,2,10,東龍陣,B394,賀銘年,容天鵬,119,1110,6,1-3/4,,,,10,8,2,1:09.61,13,
2020-05-09,3,643,3,2,十二馬,D280,何澤堯,蘇偉賢,127,1134,10,2,,,,3,3,3,1:09.65,5,
2020-05-09,3,643,4,4,鎧運之星,C482,楊明綸,羅富全,125,1168,5,2-1/4,,,,12,10,4,1:09.69,136,
2020-05-09,3,643,5,3,創高峰,D136,史卓豐,苗禮德,125,1148,1,2-1/4,,,,8,6,5,1:09.70,54,
2020-05-09,3,643,6,8,陽明冠爵,D240,田泰安,韋達,125,1081,8,3-1/4,,,,11,9,6,1:09.86,56,
2020-05-09,3,643,7,1,獎金大王,B433,潘頓,葉楚航,133,1193,9,4-1/2,,,,2,2,7,1:10.04,3.7,
2020-05-09,3,643,8,6,皇者芯聲,D333,莫雷拉,蔡約翰,125,1077,4,4-3/4,,,,7,7,8,1:10.08,2.1,
2020-05-09,3,643,9,9,同有友,D048,潘明輝,沈集成,119,1200,11,6-1/4,,,,1,1,9,1:10.31,48,
2020-05-09,3,643,10,7,信心滿滿,D229,郭能,呂健威,125,1031,3,6-1/4,,,,5,5,10,1:10.33,58,
2020-05-09,3,643,11,11,一代莊主,C419,梁家俊,約翰摩亞,118,1084,12,6-1/2,,,,9,11,11,1:10.35,19,
2020-05-09,3,643,12,5,有你同行,D253,巫顯東,徐雨石,122,1217,7,25-3/4,,,,6,12,12,1:13.46,264,
2020-05-09,4,644,1,4,合進駒,A327,田泰安,容天鵬,130,1135,3,-,,,5,5,6,1,1:35.40,6.5,
2020-05-09,4,644,2,10,黃金元帥,A346,何澤堯,丁冠豪,120,1172,7,頸位,,,8,8,7,2,1:35.45,26,
2020-05-09,4,644,3,1,暴風俠,A123,郭能,葉楚航,133,1162,9,2-1/4,,,10,10,9,3,1:35.76,14,
