,race_no,going,race_type,plc,horse_no,horse_name,jockey_name,trainer_name,actual_wt,declared_wt,draw,lbw,running_pos,finish_time,public_odds,date,race_id,race_dist,horse_id
8499,RACE_3,GOOD,CLASS_4,7,7.0,MR_MAGELLAN,H N Wong,Y S Tsui,123,1127,1,6-3/4,6 7 7,1:10.50,167,01/01/2019,303,1200,C008
8500,RACE_3,GOOD,CLASS_4,8,5.0,DIONYSUS_COLLIN,C Y Ho,K W Lui,124,1097,9,8-1/4,12 12 8,1:10.72,85,01/01/2019,303,1200,B436
8501,RACE_3,GOOD,CLASS_4,9,12.0,HK_TOURBILLON,M F Poon,P F Yiu,115,1118,10,9,11 11 9,1:10.84,97,01/01/2019,303,1200,B140
8502,RACE_3,GOOD,CLASS_4,10,8.0,TRIUMPHANT_LORD,K Teetan,C S Shum,126,1169,8,9-1/2,7 8 10,1:10.91,63,01/01/2019,303,1200,C101
8503,RACE_3,GOOD,CLASS_4,11,3.0,BURST_AWAY,D Whyte,D E Ferraris,128,1086,12,11,3 4 11,1:11.17,15,01/01/2019,303,1200,A001
8504,RACE_3,GOOD,CLASS_4,12,4.0,KING_MORTAR,A Sanna,L Ho,127,1131,4,11,10 10 12,1:11.19,31,01/01/2019,303,1200,A097
8505,RACE_4,GOOD,CLASS_4,1,5.0,FULL_OF_BEAUTY,J Moreira,J Size,125,1176,4,-,3 3 1,1:09.88,2.5,01/01/2019,304,1200,C003
8506,RACE_4,GOOD,CLASS_4,2,2.0,LAKESHORE_EAGLE,D Whyte,W Y So,131,1068,7,SH,11 10 2,1:09.89,4.5,01/01/2019,304,1200,B391
8507,RACE_4,GOOD,CLASS_4,3,10.0,RED_HORSE,W M Lai,C H Yip,120,1210,3,2-1/4,9 9 3,1:10.22,24,01/01/2019,304,1200,V334
8508,RACE_4,GOOD,CLASS_4,4,6.0,THIS_IS_CLASS,M L Yeung,K W Lui,123,1192,8,2-1/2,1 1 4,1:10.29,79,01/01/2019,304,1200,B420
8509,RACE_4,GOOD,CLASS_4,5,4.0,COOLCELEB,U Rispoli,T P Yung,125,1275,2,4-1/2,4 4 5,1:10.58,46,01/01/2019,304,1200,C030
8510,RACE_4,GOOD,CLASS_4,6,7.0,YICHUN_BLITZ,Z Purton,R Gibson,125,1179,9,5-1/4,8 8 6,1:10.74,3.2,01/01/2019,304,1200,C026
8511,RACE_4,GOOD,CLASS_4,7,3.0,SUPER_MODEL,H T Mo,C S Shum,122,1122,11,5-3/4,2 2 7,1:10.80,115,01/01/2019,304,1200,B375
8512,RACE_4,GOOD,CLASS_4,8,1.0,BACK_IN_BLACK,K Teetan,D J Hall,133,1085,1,6-1/4,7 6 8,1:10.88,29,01/01/2019,304,1200,T358
8513,RACE_4,GOOD,CLASS_4,9,9.0,WAYFOONG_CHARMER,K C Leung,P O'Sullivan,123,1109,6,6-1/2,6 7 9,1:10.93,13,01/01/2019,304,1200,B437
8514,RACE_4,GOOD,CLASS_4,10,12.0,WINNING_CIRCLE,M Chadwick,J Moore,118,1120,10,8-3/4,10 11 10,1:11.27,155,01/01/2019,304,1200,B275
8515,RACE_4,GOOD,CLASS_4,11,11.0,SEIZE_THE_SPIRIT,C Wong,Y S Tsui,113,1105,12,8-3/4,12 12 11,1:11.30,35,01/01/2019,304,1200,B030
8516,RACE_4,GOOD,CLASS_4,12,8.0,BULLISH_BROTHER,C Y Ho,A S Cruz,121,1134,5,9-1/4,5 5 12,1:11.37,20,01/01/2019,304,1200,C034
8517,RACE_5,GOOD,CLASS_4,1,6.0,PICKEN,J Moreira,J Size,125,1166,12,-,5 5 2 1,1:22.46,3.2,01/01/2019,305,1400,B311
8518,RACE_5,GOOD,CLASS_4,2,7.0,NOBLE_DE_LOVE,Z Purton,F C Lor,124,1208,1,N,4 4 3 2,1:22.53,3,01/01/2019,305,1400,V324
8519,RACE_5,GOOD,CLASS_4,3,3.0,FRESH_POWER,S de Sousa,Y S Tsui,127,1020,4,2-3/4,6 6 6 3,1:22.90,5,01/01/2019,305,1400,B067
8520,RACE_5,GOOD,CLASS_4,4,5.0,HAPPY_HOUR,U Rispoli,C H Yip,125,1083,11,4,12 12 9 4,1:23.11,57,01/01/2019,305,1400,B286
8521,RACE_5,GOOD,CLASS_4,5,8.0,SUPER_FUN,M F Poon,L Ho,121,1088,7,5,1 1 1 5,1:23.25,11,01/01/2019,305,1400,A408
8522,RACE_5,GOOD,CLASS_4,6,11.0,BLIZZING_AWAY,K C Leung,P F Yiu,120,1195,10,5-1/2,8 8 5 6,1:23.36,218,01/01/2019,305,1400,B458
8523,RACE_5,GOOD,CLASS_4,7,1.0,MULTIGOGO,A Sanna,A S Cruz,131,1133,5,5-3/4,3 3 7 7,1:23.37,34,01/01/2019,305,1400,A204
8524,RACE_5,GOOD,CLASS_4,8,12.0,VIRTUS_STAR,C Schofield,D J Hall,119,1067,6,5-3/4,9 9 8 8,1:23.38,37,01/01/2019,305,1400,B395
8525,RACE_5,GOOD,CLASS_4,9,4.0,MONICA,D Whyte,J Moore,126,1013,9,6-3/4,11 10 10 9,1:23.56,6.2,01/01/2019,305,1400,B271
8526,RACE_5,GOOD,CLASS_4,10,9.0,REGENCY_GEM,A Badel,W Y So,123,1186,3,7-1/2,2 2 4 10,1:23.66,36,01/01/2019,305,1400,C035
8527,RACE_5,GOOD,CLASS_4,11,10.0,WICKER,M Chadwick,R Gibson,123,1178,13,9-1/2,13 13 13 11,1:23.99,222,01/01/2019,305,1400,B425
8528,RACE_5,GOOD,CLASS_4,12,2.0,HEALTHY_TREASURE,C Y Ho,K L Man,126,1194,8,9-3/4,10 11 12 12,1:24.01,201,01/01/2019,305,1400,B482
8529,RACE_5,GOOD,CLASS_4,13,13.0,GUERDON_HELMET,H N Wong,D E Ferraris,115,1041,2,15-1/4,7 7 11 13,1:24.91,280,01/01/2019,305,1400,B007
8530,RACE_6,GOOD,CLASS_3,1,12.0,BIG_PARTY,G van Niekerk,F C Lor,117,1208,1,-,3 2 1,1:08.99,2.1,01/01/2019,306,1200,B461
8531,RACE_6,GOOD,CLASS_3,2,11.0,GRADE_ONE,K Teetan,P O'Sullivan,117,1206,12,1-1/2,12 9 2,1:09.22,10,01/01/2019,306,1200,A010
8532,RACE_6,GOOD,CLASS_3,3,4.0,ALCARI,S de Sousa,P F Yiu,126,1215,5,3,4 3 3,1:09.46,6.2,01/01/2019,306,1200,A354
8533,RACE_6,GOOD,CLASS_3,4,7.0,HONEST_WAY,D Whyte,D E Ferraris,121,1191,6,4-1/4,8 6 4,1:09.65,5.8,01/01/2019,306,1200,B200
8534,RACE_6,GOOD,CLASS_3,5,3.0,NOT_USUAL_TALENT,U Rispoli,T P Yung,128,1070,3,4-3/4,6 5 5,1:09.74,14,01/01/2019,306,1200,C095
8535,RACE_6,GOOD,CLASS_3,6,9.0,PLAY_WISE,W M Lai,C H Yip,118,1064,2,6-1/2,7 7 6,1:10.03,19,01/01/2019,306,1200,A411
8536,RACE_6,GOOD,CLASS_3,7,10.0,SHAMPORT,C Y Ho,C Fownes,116,1085,7,7-1/2,10 11 7,1:10.18,21,01/01/2019,306,1200,B167
8537,RACE_6,GOOD,CLASS_3,8,5.0,BUOYANT_BOY,A Badel,K L Man,124,1032,4,8-1/2,9 10 8,1:10.34,25,01/01/2019,306,1200,A317
8538,RACE_6,GOOD,CLASS_3,9,2.0,BIG_BANG_BONG,H N Wong,K H Ting,125,1081,10,11,11 12 9,1:10.76,80,01/01/2019,306,1200,V186
8539,RACE_6,GOOD,CLASS_3,10,1.0,SIR_REDALOT,J Moreira,J Size,133,1033,8,11-3/4,5 8 10,1:10.86,12,01/01/2019,306,1200,A196
8540,RACE_6,GOOD,CLASS_3,11,6.0,PLAY_TO_WIN,C Wong,C W Chang,117,1066,11,11-3/4,2 4 11,1:10.88,220,01/01/2019,306,1200,B468
8541,RACE_6,GOOD,CLASS_3,12,8.0,VIVA_COUNCIL,M F Poon,L Ho,116,1136,9,13-1/4,1 1 12,1:11.10,47,01/01/2019,306,1200,A190
8542,RACE_6,GOOD,CLASS_3,WV,,BETTER_CHOICE,K C Leung,W Y So,117,---,---,---,---,---,---,01/01/2019,306,1200,A383
8543,RACE_7,GOOD,CLASS_3,1,9.0,YOUNG_LEGEND,K Teetan,C S Shum,117,1027,3,-,5 4 1,1:09.41,3.5,01/01/2019,307,1200,B097
8544,RACE_7,GOOD,CLASS_3,2,7.0,TEAM_SPIRIT,K C Leung,W Y So,120,1183,8,1/2,1 1 2,1:09.51,27,01/01/2019,307,1200,B230
8545,RACE_7,GOOD,CLASS_3,3,4.0,KEY_WITNESS,S de Sousa,A S Cruz,127,1210,4,1-1/4,9 10 3,1:09.61,9,01/01/2019,307,1200,S212
8546,RACE_7,GOOD,CLASS_3,4,12.0,TOP_SCORE,M Chadwick,K W Lui,116,1144,11,1-1/4,11 11 4,1:09.62,21,01/01/2019,307,1200,V357
8547,RACE_7,GOOD,CLASS_3,5,3.0,HAIR_TRIGGER,D Whyte,J Moore,127,1143,2,1-1/2,10 9 5,1:09.65,29,01/01/2019,307,1200,A215
8548,RACE_7,GOOD,CLASS_3,6,10.0,BULB_ELITE,H N Wong,P O'Sullivan,113,1161,1,1-3/4,8 6 6,1:09.70,26,01/01/2019,307,1200,A183
8549,RACE_7,GOOD,CLASS_3,7,1.0,JING_JING_WIN,Z Purton,D J Hall,133,1091,7,2-1/4,3 2 7,1:09.77,4.6,01/01/2019,307,1200,V328
8550,RACE_7,GOOD,CLASS_3,8,5.0,GAMECHANGERS,J Moreira,J Size,125,987,6,2-1/4,4 3 8,1:09.77,5.1,01/01/2019,307,1200,A162
8551,RACE_7,GOOD,CLASS_3,9,11.0,GENTLE_BREEZE,C Schofield,P F Yiu,116,1172,12,5,7 7 9,1:10.22,8.8,01/01/2019,307,1200,B343
8552,RACE_7,GOOD,CLASS_3,10,6.0,LUCKY_DOLLAR,U Rispoli,T P Yung,125,1200,9,11-1/4,6 8 10,1:11.19,14,01/01/2019,307,1200,A021
8553,RACE_7,GOOD,CLASS_3,11,2.0,FLYING_BONUS,W M Lai,C H Yip,129,1165,10,12-1/2,2 5 11,1:11.42,27,01/01/2019,307,1200,B433
8554,RACE_7,GOOD,CLASS_3,12,8.0,HERO_TIME,A Badel,R Gibson,118,1122,5,12-3/4,12 12 12,1:11.46,25,01/01/2019,307,1200,B010
8555,RACE_8,GOOD,CLASS_2,1,5.0,REGENCY_LEGEND,Z Purton,C S Shum,123,1085,6,-,5 6 1,1:08.54,1.5,01/01/2019,308,1200,B348
8556,RACE_8,GOOD,CLASS_2,2,11.0,COUNTRY_STAR,J Moreira,J Size,117,1095,11,1-1/2,1 1 2,1:08.77,6.6,01/01/2019,308,1200,B396
8557,RACE_8,GOOD,CLASS_2,3,7.0,MISSION_TYCOON,G van Niekerk,F C Lor,121,1258,1,3-1/4,3 3 3,1:09.06,10,01/01/2019,308,1200,B224
8558,RACE_8,GOOD,CLASS_2,4,8.0,MR_GENUINE,M F Poon,D J Hall,116,1066,2,3-3/4,6 5 4,1:09.13,181,01/01/2019,308,1200,S253
8559,RACE_8,GOOD,CLASS_2,5,3.0,NEW_ASIA_SUNRISE,S de Sousa,Y S Tsui,129,1007,5,4-1/4,4 4 5,1:09.22,20,01/01/2019,308,1200,T268
8560,RACE_8,GOOD,CLASS_2,6,1.0,CALIFORNIA_FORTUNE,A Sanna,A S Cruz,133,1264,4,4-3/4,2 2 6,1:09.32,37,01/01/2019,308,1200,A415
8561,RACE_8,GOOD,CLASS_2,7,2.0,LIMITLESS,C Y Ho,C Fownes,128,1126,9,6-1/2,11 7 7,1:09.57,26,01/01/2019,308,1200,A115
8562,RACE_8,GOOD,CLASS_2,8,6.0,HINCHINLOVE,A Badel,W Y So,122,1156,10,6-1/2,8 9 8,1:09.60,20,01/01/2019,308,1200,C001
8563,RACE_8,GOOD,CLASS_2,9,9.0,SUMMER_PASSAGE,D Whyte,P O'Sullivan,119,1127,3,6-3/4,7 8 9,1:09.64,64,01/01/2019,308,1200,B273
8564,RACE_8,GOOD,CLASS_2,10,4.0,KING_OF_HEARTS,K Teetan,A S Cruz,124,1062,8,7-3/4,9 10 10,1:09.80,34,01/01/2019,308,1200,C145
8565,RACE_8,GOOD,CLASS_2,11,10.0,LEAN_PERFECTION,U Rispoli,C H Yip,118,1155,7,20-1/2,10 11 11,1:11.84,12,01/01/2019,308,1200,B040
8566,RACE_9,GOOD,GROUP_THREE,1,9.0,CONTE,J Moreira,J Size,117,1311,11,-,5 5 5 1,1:20.85,1.7,01/01/2019,309,1400,A429
8567,RACE_9,GOOD,GROUP_THREE,2,11.0,MORETHANLUCKY,A Badel,F C Lor,113,1213,12,3/4,4 4 4 2,1:20.98,12,01/01/2019,309,1400,A039
8568,RACE_9,GOOD,GROUP_THREE,3,8.0,RATTAN,C Schofield,R Gibson,119,1152,6,1-1/4,6 6 7 3,1:21.05,8.2,01/01/2019,309,1400,A061
8569,RACE_9,GOOD,GROUP_THREE,4,10.0,WHAT_ELSE_BUT_YOU,U Rispoli,J Size,117,1144,8,1-3/4,11 11 12 4,1:21.12,33,01/01/2019,309,1400,A136
8570,RACE_9,GOOD,GROUP_THREE,5,2.0,WINNER'S_WAY,Z Purton,A S Cruz,133,1138,1,3,8 8 6 5,1:21.34,21,01/01/2019,309,1400,A025
8571,RACE_9,GOOD,GROUP_THREE,6,3.0,PINGWU_SPARK,K C Leung,T P Yung,129,1341,10,3-1/2,2 2 2 6,1:21.40,24,01/01/2019,309,1400,A262
8572,RACE_9,GOOD,GROUP_THREE,7,12.0,TAKING_AIM,M Chadwick,J Moore,113,1200,9,3-3/4,1 1 1 7,1:21.43,17,01/01/2019,309,1400,B244
8573,RACE_9,GOOD,GROUP_THREE,8,4.0,BORN_IN_CHINA,D Whyte,K W Lui,123,1083,4,4-1/4,9 9 9 8,1:21.53,39,01/01/2019,309,1400,T103
8574,RACE_9,GOOD,GROUP_THREE,9,7.0,CALIFORNIA_WHIP,C Y Ho,A S Cruz,119,1171,7,5-1/4,3 3 3 9,1:21.67,62,01/01/2019,309,1400,A114
8575,RACE_9,GOOD,GROUP_THREE,10,6.0,ROMANTIC_TOUCH,A Sanna,A S Cruz,120,1163,2,5-1/4,10 10 11 10,1:21.69,109,01/01/2019,309,1400,S393
8576,RACE_9,GOOD,GROUP_THREE,11,1.0,BEAUTY_ONLY,K Teetan,A S Cruz,133,1155,5,6,12 12 10 11,1:21.83,15,01/01/2019,309,1400,S411
8577,RACE_9,GOOD,GROUP_THREE,12,5.0,NOTHINGILIKEMORE,S de Sousa,J Size,121,1168,3,14-3/4,7 7 8 12,1:23.19,6.6,01/01/2019,309,1400,V388
8578,RACE_10,GOOD,CLASS_3,1,7.0,NICCONI_EXPRESS,J Moreira,J Size,126,1051,3,-,4 4 2 1,1:34.17,3.2,01/01/2019,310,1600,C024
8579,RACE_10,GOOD,CLASS_3,2,5.0,VINCY,Z Purton,F C Lor,128,1056,5,3/4,8 7 4 2,1:34.32,3.8,01/01/2019,310,1600,B213
8580,RACE_10,GOOD,CLASS_3,3,8.0,PAKISTAN_FRIEND,S de Sousa,A S Cruz,125,1062,13,3-1/4,1 1 1 3,1:34.67,3.3,01/01/2019,310,1600,B370
8581,RACE_10,GOOD,CLASS_3,4,6.0,NOBLE_STEED,C Y Ho,K W Lui,125,1166,7,3-1/2,7 8 7 4,1:34.74,6.6,01/01/2019,310,1600,A326
8582,RACE_10,GOOD,CLASS_3,5,14.0,MERRYGOWIN,H N Wong,P O'Sullivan,112,1114,1,3-3/4,5 6 6 5,1:34.78,81,01/01/2019,310,1600,V396
8583,RACE_10,GOOD,CLASS_3,6,11.0,AMAZING_SATCHMO,K Teetan,D E Ferraris,121,1300,6,4-3/4,10 11 11 6,1:34.92,14,01/01/2019,310,1600,A363
8584,RACE_10,GOOD,CLASS_3,7,13.0,TURF_SPRINT,W M Lai,W Y So,119,1129,2,7-3/4,9 9 9 7,1:35.42,367,01/01/2019,310,1600,T396
8585,RACE_10,GOOD,CLASS_3,8,2.0,JOLLY_HONOUR,M L Yeung,Y S Tsui,127,1057,11,8,11 13 13 8,1:35.45,362,01/01/2019,310,1600,C080
8586,RACE_10,GOOD,CLASS_3,9,4.0,MAGNETISM,G van Niekerk,D E Ferraris,128,1142,12,8-1/2,6 5 8 9,1:35.55,93,01/01/2019,310,1600,V114
8587,RACE_10,GOOD,CLASS_3,10,1.0,GO_BEAUTY_GO,M F Poon,J Moore,130,1147,10,9-1/2,2 2 3 10,1:35.69,24,01/01/2019,310,1600,V316
8588,RACE_10,GOOD,CLASS_3,11,12.0,RAZOR_QUEST,M Chadwick,C W Chang,119,1067,9,11-1/4,13 10 10 11,1:35.99,73,01/01/2019,310,1600,S146
8589,RACE_10,GOOD,CLASS_3,12,10.0,VILLA_FIONN,A Badel,K H Ting,123,992,8,13-1/4,12 12 12 12,1:36.28,33,01/01/2019,310,1600,B339
8590,RACE_10,GOOD,CLASS_3,13,3.0,GREEN_DISPATCH,K C Leung,C S Shum,128,1183,4,13-1/2,3 3 5 13,1:36.34,117,01/01/2019,310,1600,V184
8591,RACE_10,GOOD,CLASS_3,WV,9.0,SUPER_FORM,C Murray,A T Millard,124,---,---,---,---,---,---,01/01/2019,310,1600,T232
8592,RACE_11,GOOD,CLASS_3,1,4.0,WAIKUKU,J Moreira,J Size,129,1099,5,-,4 4 4 1,1:22.31,2.6,01/01/2019,311,1400,C150
8593,RACE_11,GOOD,CLASS_3,2,5.0,BABA_MAMA,M F Poon,L Ho,124,1146,6,1-1/4,8 7 6 2,1:22.49,23,01/01/2019,311,1400,V214
8594,RACE_11,GOOD,CLASS_3,3,3.0,COMFORT_LIFE,G van Niekerk,F C Lor,131,1147,14,2-1/2,2 2 2 3,1:22.69,17,01/01/2019,311,1400,B169
8595,RACE_11,GOOD,CLASS_3,4,2.0,ENCOURAGING,D Whyte,J Moore,132,1048,11,3-1/4,7 8 7 4,1:22.84,6,01/01/2019,311,1400,B109
8596,RACE_11,GOOD,CLASS_3,5,1.0,KA_YING_LEGEND,U Rispoli,T P Yung,133,1122,4,3-3/4,1 1 1 5,1:22.91,40,01/01/2019,311,1400,B234
8597,RACE_11,GOOD,CLASS_3,6,12.0,LADY_FIRST,K C Leung,K H Ting,118,1009,2,3-3/4,5 6 8 6,1:22.91,5.4,01/01/2019,311,1400,B013
8598,RACE_11,GOOD,CLASS_3,7,11.0,HAPPY_SEBRING,K Teetan,A S Cruz,120,1169,3,5,11 9 10 7,1:23.13,17,01/01/2019,311,1400,B189
8599,RACE_11,GOOD,CLASS_3,8,9.0,DIAMOND_RHYME,Z Purton,K W Lui,122,1040,1,5,3 3 3 8,1:23.13,3.6,01/01/2019,311,1400,B183
8600,RACE_11,GOOD,CLASS_3,9,7.0,DEFINING_MOMENT,C Schofield,C Fownes,124,1141,7,6,10 10 9 9,1:23.26,216,01/01/2019,311,1400,C159
8601,RACE_11,GOOD,CLASS_3,10,6.0,AMAZING_CHOCOLATE,A Badel,R Gibson,125,1194,10,6,14 14 11 10,1:23.29,220,01/01/2019,311,1400,C059
8602,RACE_11,GOOD,CLASS_3,11,14.0,SALTO_OLIMPICO,H N Wong,D J Hall,112,1132,12,9,12 13 14 11,1:23.74,402,01/01/2019,311,1400,A350
8603,RACE_11,GOOD,CLASS_3,12,10.0,INCREDIBLE,C Y Ho,K L Man,120,1177,13,9-3/4,6 5 5 12,1:23.86,332,01/01/2019,311,1400,B477
8604,RACE_11,GOOD,CLASS_3,13,13.0,CROWN_AVENUE,W M Lai,C H Yip,116,1159,9,11,9 11 12 13,1:24.08,330,01/01/2019,311,1400,V378
8605,RACE_11,GOOD,CLASS_3,14,8.0,SMART_PATCH,A Sanna,P O'Sullivan,124,1226,8,11-1/2,13 12 13 14,1:24.17,95,01/01/2019,311,1400,B398
8606,RACE_1,GOOD,CLASS_4,1,4.0,ROMANTIC_BONANZA,C Wong,C S Shum,118,1127,4,-,3 5 5 1,1:38.68,12,29/12/2018,291,1650,B344
8607,RACE_1,GOOD,CLASS_4,2,8.0,GRAND_HARBOUR,W M Lai,C W Chang,117,1195,7,1/2,1 1 1 2,1:38.77,8.7,29/12/2018,291,1650,P421
8608,RACE_1,GOOD,CLASS_4,3,2.0,REMARKABLE,J Moreira,J Size,133,1083,8,2-3/4,8 8 3 3,1:39.12,2.1,29/12/2018,291,1650,A222
8609,RACE_1,GOOD,CLASS_4,4,1.0,KING'S_MAN,K Teetan,P F Yiu,133,1110,2,4-3/4,6 6 4 4,1:39.46,2.8,29/12/2018,291,1650,V156
8610,RACE_1,GOOD,CLASS_4,5,3.0,KING_OF_MONGOLIA,A Sanna,R Gibson,129,1120,3,6,9 9 9 5,1:39.64,40,29/12/2018,291,1650,S414
